	BW1	BW2	R10	R11	R11BF	R12	R1A	R1B	R2	R3	R4	R5	R6	R7	R8	R9
a108b9df91b6879358355b54f7a0c56f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0377964473009227
47038e3a61231171ab62b2058a3e4095	0.059496411730873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8495ba6ecec8d12dae432a82cc654769	0.059496411730873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a9ccf6de334f91872a49404f0c6ac5d	0.059496411730873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39b0dda218ab44b470148aa7c1fac311	0.059496411730873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b96ea0d3eaa1a062c1e8411c138f7e28	0.059496411730873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abe71df9a418793b3316a92aad707314	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
088f0fe22ad2aefbbb7965a5c2657f5d	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76e11bff68bcbaf5870bc49b6c4d7ed1	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4eb752023a22ae3e324afa82512cabc8	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b6b44dadeaba9a1ea089981a2dfc9a8	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60bd1b47071d8a8b9c6b742aaceaa6a7	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12609dc9346a9a3c30832ac23895d496	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fc30d68a9f5f2347731521c45ccda2f	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562fb40c98ed36ae10a62e50969239d7	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba870a8bfca9c667d095e97ad8c5f51f	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63b50c7dce3f38d45d837b5aa3174447	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9bedeefcf0c2cbc87db4aa296c332a60	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7c6ceb27f306bc9dd93ab8e434a927a	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b99403845aaa22095bd45c661fee9993	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87ba1e1709416e0faf71ebbefa0b0687	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f43f55c75f1c6c68e8177823c28fb37	0	0.0402802513388111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66117d0020ef83bee370c0b67be2021c	0	0	0.0303402005473657	0	0	0	0	0	0	0	0	0	0	0	0	0
5a60314807f6ef1287995e1b72e5c41c	0	0	0.0303402005473657	0	0	0	0	0	0	0	0	0	0	0	0	0
0c2485210802e39f7aac1c6a0eb094c0	0	0	0.0303402005473657	0	0	0	0	0	0	0	0	0	0	0	0	0
d4dab41d57e7c805ea885ad8e795cdf2	0	0	0.0303402005473657	0	0	0	0	0	0	0	0	0	0	0	0	0
8fe4261c4107e35766aec54069bd4d56	0	0	0.0303402005473657	0	0	0	0	0	0	0	0	0	0	0	0	0
4886056eb60a44bf287f19c5af43c407	0	0	0.0303402005473657	0	0	0	0	0	0	0	0	0	0	0	0	0
6b189085ce5cbd836747e2806b97c92d	0	0	0.0303402005473657	0	0	0	0	0	0	0	0	0	0	0	0	0
159b3acc5c63eea3dda8ff4fbea3eb38	0	0	0	0.035813396954961	0	0	0	0	0	0	0	0	0	0	0	0
2c984f72db405466c18206b8ecc48350	0	0	0	0.035813396954961	0	0	0	0	0	0	0	0	0	0	0	0
1eaf2d327b842edf512152e2fbb96f77	0	0	0	0.035813396954961	0	0	0	0	0	0	0	0	0	0	0	0
f9e9b13c0c664b53e335648878e53c5d	0	0	0	0.035813396954961	0	0	0	0	0	0	0	0	0	0	0	0
9ee15f103aaf86d15b2b69efaea787eb	0	0	0	0.035813396954961	0	0	0	0	0	0	0	0	0	0	0	0
89276a53d0a270cb3f11ef701da53d12	0	0	0	0.035813396954961	0	0	0	0	0	0	0	0	0	0	0	0
3659c4f06ec82e7bdd98039efa816c04	0	0	0	0.035813396954961	0	0	0	0	0	0	0	0	0	0	0	0
b693b51af195619b7b6b04af97bb69d5	0	0	0	0.035813396954961	0	0	0	0	0	0	0	0	0	0	0	0
346eca12e734515ef1340aa8021ea2eb	0	0	0	0	0.0328561258975559	0	0	0	0	0	0	0	0	0	0	0
04b1ea3da0c5eed8a98c50a73717808a	0	0	0	0	0.0328561258975559	0	0	0	0	0	0	0	0	0	0	0
ce6cfadeb9069342d7ef968106f8db5b	0	0	0	0	0.0328561258975559	0	0	0	0	0	0	0	0	0	0	0
14cbd002d48a0a2d47bd8fd4d7b70d94	0	0	0	0	0.0328561258975559	0	0	0	0	0	0	0	0	0	0	0
25561a796447858b3c392fadf52ab1ee	0	0	0	0	0.0328561258975559	0	0	0	0	0	0	0	0	0	0	0
59da3ba21971969e8d421010ad4e2442	0	0	0	0	0.0328561258975559	0	0	0	0	0	0	0	0	0	0	0
5f2ee5b54b41e1a54f854937e2d68775	0	0	0	0	0.0328561258975559	0	0	0	0	0	0	0	0	0	0	0
798cefbeba233817c9af41fe94b50907	0	0	0	0	0.0328561258975559	0	0	0	0	0	0	0	0	0	0	0
13cc927db3227cf25aa9000354d5035b	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
84c5024e30270fa20e2bcf0d3095d380	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
85188ece234828ea255470f46d23ac14	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
77f4f7ab73f4444495a99dac76d0e3c4	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
d30d5e2a2d611d78d3831ef63f4682c8	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
e6010b94c03b8943054ccb930ac3ccd2	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
12b88a711e3b80804822651e3a84191d	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
5d301af62321e9c905e074bfea383993	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
3f1cc8a0edd0da50ade33268031fe9df	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
58eabbe6ca3ebc7edab2dcd03a7bab07	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
3e4a4e80e0d6df5f7cafa58a4998c870	0	0	0	0	0	0.0233523148034686	0	0	0.0151428268572337	0	0	0	0	0	0	0
8193cff2e0ffe5c8f31557c94beb447e	0	0	0	0	0	0.0233523148034686	0	0	0	0	0	0.01496040731161	0	0	0	0
36e38b533d07c9b4f727e8e12f40a308	0	0	0	0	0	0	0.0316703177609768	0	0	0	0	0	0	0	0	0
d1ba32650b01166d081ffd2b5c997ef2	0	0	0	0	0	0	0.0316703177609768	0	0	0	0	0	0	0	0	0
c40dbc75e47f8076ed07edf207397486	0	0	0	0	0	0	0.0316703177609768	0	0	0	0	0	0	0	0	0
3ec0487526f04aa4fd8a151f06d3e029	0	0	0	0	0	0	0.0316703177609768	0	0	0	0	0	0	0	0	0
01b903b807c2fed2e8ce81c1d2d1bf4d	0	0	0	0	0	0	0.0316703177609768	0	0	0	0	0	0	0	0	0
955f25561e235c1f7451b77fe7ecf819	0	0	0	0	0	0	0.0316703177609768	0	0	0	0	0	0	0	0	0
a91d4f7657d038ef7db689efde983c71	0	0	0	0	0	0	0.0316703177609768	0	0	0	0	0	0	0	0	0
b72cdb517b03087df6dd2c5c938f45b2	0	0	0	0	0	0	0	0.0278675169072567	0	0	0	0	0	0	0	0
17bd2dd15973fa7e713a65a5243ea5b2	0	0	0	0	0	0	0	0.0278675169072567	0	0	0	0	0	0	0	0
b07cdaaee4a61260786ffd3bc0d1386b	0	0	0	0	0	0	0	0.0278675169072567	0	0	0	0	0	0	0	0
d45dde96adb083776321f0cde9f48b96	0	0	0	0	0	0	0	0.0278675169072567	0	0	0	0	0	0	0	0
cb09bc92f73de8814f8b9b9f4f7be3fe	0	0	0	0	0	0	0	0.0278675169072567	0	0	0	0	0	0	0	0
a10370bdc3c43113a90d1f65d7769843	0	0	0	0	0	0	0	0.0278675169072567	0	0	0	0	0	0	0	0
3e98cc2a72cfe6593dc49c015fe45c85	0	0	0	0	0	0	0	0.0227537322737207	0	0	0	0	0	0.0223327812241777	0	0
708db0535a59f3df63836b6c1f1a4bf0	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0
0d7d2e2bfa1990c47f00ea10a0696298	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0
632af5b0f04d9009369b9cb45ddc8f32	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0
a2519ecc194f723d982f9ce89c5e96cc	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0
0790ce7304ad1c78686564bacfc6e3ff	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0
36142f74e50a864c6a1aceef98d9f637	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0
8a43a200d2c46f1183438ddee67ff4f9	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0
96462e7c04caf390cfb30f735085e9c5	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0
94819ab0d6a07bf1402ca0e6cf1ad583	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0
4327d5ac204f5f216d2cf2cea28fafae	0	0	0	0	0	0	0	0	0	0.0263966510053672	0	0	0	0	0	0
996731e12bb92172d6726163fb53af1d	0	0	0	0	0	0	0	0	0	0.0263966510053672	0	0	0	0	0	0
1059f544bb6100b4724df79fa1b254b1	0	0	0	0	0	0	0	0	0	0.0263966510053672	0	0	0	0	0	0
8d79261fd81e235122d980d254e646b9	0	0	0	0	0	0	0	0	0	0.0263966510053672	0	0	0	0	0	0
a225f42d15c62570859f6a90979bb67a	0	0	0	0	0	0	0	0	0	0.0263966510053672	0	0	0	0	0	0
15ad51d4fa60cff000272ebdde69c883	0	0	0	0	0	0	0	0	0	0.0263966510053672	0	0	0	0	0	0
917120492aab7e0b36e7a70d20828d68	0	0	0	0	0	0	0	0	0	0.0263966510053672	0	0	0	0	0	0
4956dba492fc7801d4fa685cacd13ea4	0	0	0	0	0	0	0	0	0	0.0263966510053672	0	0	0	0	0	0
40236a4cb0093aaed01ec2560cda1826	0	0	0	0	0	0	0	0	0	0.0215527752938247	0	0.01496040731161	0	0	0	0
7e45fb42c7a1ce253b6be1d316b9b0ad	0	0	0	0	0	0	0	0	0	0.0215527752938247	0	0	0	0	0.0164722070369134	0
2012f5f15a2eec0c0903f29a8efb8461	0	0	0	0	0	0	0	0	0	0.0186652509265098	0.0164384178586928	0	0	0	0	0
dc5f2159eded18553c0cdad1dfe48ba6	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
d680a482256403c11d37d800c2c41331	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
1b016b2166d457d13559787b5922d16c	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
f5234112c1759485806a65a2d098ad14	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
84c9a8895bfcadae29ee8dab3e3b72b6	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
ccf708d6f4635ddeea371389ecf6279a	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
27cf7d4f80533785ecd51b09dc1c0b72	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
faa24d1d2da39d4e957dbc0c18621e37	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
c325304a1bb174f6a722d7c13bde8c36	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
85f0871013b13cf037949797ea4eaf7e	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
aa314681e15f9f5bb0c6c21f71481a07	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
0c2eb10d385e14d58af11b3fe4090069	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
9305f91b228402cfae956f25235180d7	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0	0
f2536427036a1e154c3042982308bfdb	0	0	0	0	0	0	0	0	0	0	0	0.0259121855656335	0	0	0	0
daa165726547f4602c2610c9cdd71439	0	0	0	0	0	0	0	0	0	0	0	0.0259121855656335	0	0	0	0
0768da29d8fbec505453403954827117	0	0	0	0	0	0	0	0	0	0	0	0.0259121855656335	0	0	0	0
65b2a4d8e42e50cf02f014b3247cc911	0	0	0	0	0	0	0	0	0	0	0	0.0259121855656335	0	0	0	0
a25e5a97136b253b424f1ff3bb62419c	0	0	0	0	0	0	0	0	0	0	0	0.0259121855656335	0	0	0	0
f38d9e8e83d1384deedbf4b5ebeece94	0	0	0	0	0	0	0	0	0	0	0	0.0259121855656335	0	0	0	0
8a4289bb9e62483ece9d4f038638ef1d	0	0	0	0	0	0	0	0	0	0	0	0.0259121855656335	0	0	0	0
37ed7443924b4155be4c3d5681fa67b6	0	0	0	0	0	0	0	0	0	0	0	0.023654480914262	0	0.0157916610463716	0	0
20cf5e479d1c1d459ec9842328002ee2	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
dffddb49e0b86238a59a015caa5c45c9	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
d5853e8fc791e61f0d99e6a7d393e6fb	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
4bc039337b8d4bc67e90fb1a62ce154d	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
764752e040afe28a2ac0768dfe3429c6	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
9709db89ecc01932ec65987da4cf5497	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
a15d34a742d16f2529917aa4ebed4621	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
523724279caa636537985d8337b035c7	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
638c5cadb02980b59a982500c4480431	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
edd9e5ca5548a00cda677fffd35deb88	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
3a85ee948b4dcf649401c05d74af0c75	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
5b9d48d8756e3cb86904ed7218743819	0	0	0	0	0	0	0	0	0	0	0	0	0.0280074322915162	0	0	0
e7d13647f24badb0f2a05eb9f440f498	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
fa4b9d6958b89cf71808d85b90ff2d09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
f9311f2e341dec4745c198c7e6e1b3a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
aa520c66347f77b8dfad76ca20f9de33	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
63da432f8f53aaf26ee5d2f47cc07eff	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
db9f5d6e9e3d0f80c50fc059e2377e0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
ba16fb19253650ed9232f8e1dd89d1a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
1cddf0d7861c2e08e9876b53aed644cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
0175e37687b787cec94cd4d21bae7235	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
b760eb2924121c062f17f3d93fa12ea3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
77242862161478e80310ca0492bcf22a	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
4425dbe79abd75a7a3d961b032232cfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
8035a4cf6154062f9f25db6872e0526e	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
53f98992001370cb1b26d3e19f321240	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
727de56616275df11a756d7f21710a35	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
47b19c4c164da8d96e231903e05a3117	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
a3c5a6635f5f767632ec60b52e7c2477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038681511754596	0	0
5174785468da73c924ce71969fdbf54c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
b44c223f4e8372d2321fb622f7110e8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
5921aa769e513202be5345850c12868a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
94bec09d3c3bf92a5e9113ab4b409ee3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
d06b715b8314120db7a36bb24477c8b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
111c9d9161f4c9df5b7ab97bd30c9066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
a42a35e3621f60c3492ea8a2fcb3c94a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
80c533bf18fc2ac961e3cf81e94068d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
1d495ce59efb8e160c72f1c221f5361d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
57e78ccef3a2ae4243aa8c692e8c3a35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
31c744303b448d4771e827fc68bad01e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
dda64ef4684482034ab3b979ee5fc50b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
4d763cb0125276a1f25a9d374a10792b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285306995007275	0
d8788962a4d869de4e319fc1e74e5e22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349927106111883
c217506928b2e031e302bb54f93ee12a	0.0543125446593568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fd630802ae41e78203482dbff237fc1	0.0543125446593568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a5c3cc70300d0c6c0c6d89aa9e12a28	0.0543125446593568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b40e96f9bc1777f905ffa4322070f62	0.0543125446593568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57774ae650df29273944d1b872c27e78	0.0543125446593568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
565b59725452b37f481c73bbb7e4ff26	0.0543125446593568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245eedf4f1658f675dfb83f558b60002	0.0543125446593568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682a4d32688a0842a7fa43f92a6abb9d	0.0543125446593568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a37463b75958fb691e7b51c2c0862df	0.0343502693286363	0	0	0	0	0	0	0	0	0	0	0.0183226821288236	0	0	0	0
5e6478050eeb1ae21c8d4a1c779b73f4	0.024289308377863	0.0328886874970487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be98e414b3c83f72af6d440ff1796319	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d7fe0b391d8697647f9c6d39b54d2fd	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4aaab434fafc8c693a89284d208a013c	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2fe0fc4bdce6c8ddad97f6b5a051d25	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67406e51ff106142c397460dffc97510	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd4a517d34869775d2bd87ec1eced32b	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d5071329f6b37808f408ea1127d00e9	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13abfe3d4b80d3334498b657e189a4b7	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3fcf75fd8fc905f8b3768d46fd564b8f	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fb529471c9c32589f8fcdb6c94536723	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3093bc8410458c93d70610fac75f4be3	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa63c9a388199ee15cc3bf779e649879	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1810473a3ab8d2dde77fdbad237d48a	0	0.0367706704670742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2233f87dcb8a2750028b1f78bff307bb	0	0	0.027696687065038	0	0	0	0	0	0	0	0	0	0	0	0	0
6dd0d26afc861258b3976189579fe2bb	0	0	0.027696687065038	0	0	0	0	0	0	0	0	0	0	0	0	0
f403544a36bd7552afe2a1efadd64235	0	0	0.027696687065038	0	0	0	0	0	0	0	0	0	0	0	0	0
605249671475479575592ef5349ceb03	0	0	0.027696687065038	0	0	0	0	0	0	0	0	0	0	0	0	0
bdea9bcc9f7108fb516a5a83f6764587	0	0	0.0214537615496021	0	0	0	0	0	0	0	0	0	0	0	0.0164722070369134	0
0bc8c40d99edc0cac6545234cd26ccd2	0	0	0.0214537615496021	0	0	0	0	0.0160893183880511	0	0	0	0	0	0	0	0
c8c16794cfe5ddb4afe4c66d36434951	0	0	0.0123863350057928	0.0292415161651331	0	0	0	0	0	0	0	0	0	0	0	0
33767529cc8b5a5b84e4e702d541d4fe	0	0	0	0.0326930089551983	0	0	0	0	0	0	0	0	0	0	0	0
4c6351505ba7a85011a4953c97e44e97	0	0	0	0.0326930089551983	0	0	0	0	0	0	0	0	0	0	0	0
a1e99537bf88c0e938d0c26f44620989	0	0	0	0.0206768743725417	0	0	0	0	0	0	0	0.0183226821288236	0	0	0	0
58cd1394e096aca91dabc564328cd2f0	0	0	0	0	0.0299934021772017	0	0	0	0	0	0	0	0	0	0	0
adf7bb72363c28d827148a632243e85c	0	0	0	0	0.0299934021772017	0	0	0	0	0	0	0	0	0	0	0
5f430543571b0306e75d6dab2136c746	0	0	0	0	0.0299934021772017	0	0	0	0	0	0	0	0	0	0	0
fcf8e97bb5de9d8a49cfa8ed8d435d83	0	0	0	0	0.0299934021772017	0	0	0	0	0	0	0	0	0	0	0
c156d0fcee887c246f2fe8173f0c813e	0	0	0	0	0	0.0261086816662652	0	0	0	0	0	0	0	0	0	0
3c643774fa2277d315ee215679c82862	0	0	0	0	0	0.0261086816662652	0	0	0	0	0	0	0	0	0	0
290f19c0b9cb43be1522988249685518	0	0	0	0	0	0.0261086816662652	0	0	0	0	0	0	0	0	0	0
e4f98f30f5a49c82fc9a13fd3df0fec6	0	0	0	0	0	0.0261086816662652	0	0	0	0	0	0	0	0	0	0
3fd1a2bde2dc9a3279a0bcef4a25196a	0	0	0	0	0	0.0261086816662652	0	0	0	0	0	0	0	0	0	0
8a9bef97a650f32f5764c350b201cc62	0	0	0	0	0	0.0261086816662652	0	0	0	0	0	0	0	0	0	0
b6f83805994a92f2a370eb32d5ce029e	0	0	0	0	0	0.0261086816662652	0	0	0	0	0	0	0	0	0	0
24a644794fdbe3d188a8dad7f439b4ee	0	0	0	0	0	0.0165125801539357	0	0	0	0	0	0	0.0198042452969542	0	0	0
3159a635daee00795f2483a821834257	0	0	0	0	0	0.0116761574017343	0	0	0	0.0215527752938247	0	0	0	0	0	0
3a63fdf6818a55caea56232cc05842ee	0	0	0	0	0	0	0.0289109124017392	0	0	0	0	0	0	0	0	0
12ca51ee5209fa40fdf444beb598df06	0	0	0	0	0	0	0.0289109124017392	0	0	0	0	0	0	0	0	0
9f2cdde1496570e7e7cace1a89187fcd	0	0	0	0	0	0	0.0289109124017392	0	0	0	0	0	0	0	0	0
445fac5092506be4c8a7d2855561eb2b	0	0	0	0	0	0	0.0289109124017392	0	0	0	0	0	0	0	0	0
f2dae8c0b93a10f08d308aa502c547ea	0	0	0	0	0	0	0.0289109124017392	0	0	0	0	0	0	0	0	0
42c629b18a0e8d7e873c89e768427cb2	0	0	0	0	0	0	0.0289109124017392	0	0	0	0	0	0	0	0	0
e166f84e1b790c05a8f755a9fe96271c	0	0	0	0	0	0	0.0289109124017392	0	0	0	0	0	0	0	0	0
70105e9c02ed785d2d42ab906d4d85fc	0	0	0	0	0	0	0.0289109124017392	0	0	0	0	0	0	0	0	0
8f8af052f17dc147403e281686f61a79	0	0	0	0	0	0	0.0223942964511195	0	0	0	0	0.01496040731161	0	0	0	0
fa51093a988d424ec8be2e61b232b2eb	0	0	0	0	0	0	0.018284866484621	0.019705310179952	0	0	0	0	0	0	0	0
f3dd1ef412e09837dcbbb0a3937dc03d	0	0	0	0	0	0	0.018284866484621	0.019705310179952	0	0	0	0	0	0	0	0
3d5c0cabb739840d1d58f503f04b0c80	0	0	0	0	0	0	0.018284866484621	0.019705310179952	0	0	0	0	0	0	0	0
85cf5ae19c13b2e91720d50d9ed8219d	0	0	0	0	0	0	0.018284866484621	0	0.0185460995317678	0	0	0	0	0	0	0
ba2f196ebaf40e40a61e9436051457fe	0	0	0	0	0	0	0.018284866484621	0	0	0	0.00949072497576786	0	0	0.0223327812241777	0	0
cf37d4f3f2df1beaff4dfc23269073d9	0	0	0	0	0	0	0	0.0254394460529351	0	0	0	0	0	0	0	0
2b9275059acfc0e97b672a4cd99499db	0	0	0	0	0	0	0	0.0113768661368603	0	0	0	0	0.0228679727065878	0	0	0
2f3a18e48fb95b7511fb7cc7a4051bb6	0	0	0	0	0	0	0	0	0.023942911541214	0	0	0	0	0	0	0
06d63f3f76a461899f0060d45f22ac4f	0	0	0	0	0	0	0	0	0.023942911541214	0	0	0	0	0	0	0
b7ccc3106bfd6a49df08387d42d15ff1	0	0	0	0	0	0	0	0	0.023942911541214	0	0	0	0	0	0	0
cdcdb01c1f3480eb048ccf3523e483ea	0	0	0	0	0	0	0	0	0.023942911541214	0	0	0	0	0	0	0
6aca21563fb56037ad511c65933cfc57	0	0	0	0	0	0	0	0	0.023942911541214	0	0	0	0	0	0	0
8a6ab26b5e5f2593725ef562e522c302	0	0	0	0	0	0	0	0	0.023942911541214	0	0	0	0	0	0	0
1a9141514fa14235e6e9888f937cb172	0	0	0	0	0	0	0	0	0.023942911541214	0	0	0	0	0	0	0
0b8facfd929bec012dfb7f376c8c26c5	0	0	0	0	0	0	0	0	0.023942911541214	0	0	0	0	0	0	0
4f02a14d81407901f23b8337c68d9db6	0	0	0	0	0	0	0	0	0.023942911541214	0	0	0	0	0	0	0
3da64cdc06798558c2159448af841cf2	0	0	0	0	0	0	0	0	0	0.024096735330385	0	0	0	0	0	0
